disease_field,metabolite_field,linear_beta,linear_pvalue,logistic_beta,logistic_pvalue,warning
p131342,p23440_i0,-0.23481150640267,0.0,-0.2645651765212114,0.0,
p131344,p23440_i0,-0.1215341592684414,7.296804917995577e-179,-0.1415808468913014,9.42346599716931e-187,
p131346,p23440_i0,-0.2107574015535931,0.0,-0.2518059359587528,0.0,
p131350,p23440_i0,-0.2135426007706451,0.0,-0.2487006014502762,0.0,
p131354,p23440_i0,-0.4079827102848205,0.0,-0.5259016960131383,0.0,
p131366,p23440_i0,-0.1173042247828868,1.0886895652609348e-161,-0.1363358280794408,1.1313281688122776e-163,
p131370,p23440_i0,-0.2039069384288326,0.0,-0.2333184471743198,0.0,
p131374,p23440_i0,-0.1317128930214782,3.853865287910705e-219,-0.1430884169265819,4.2575871218294395e-217,
p131378,p23440_i0,-0.1417349895674847,2.74935275600425e-234,-0.1560996141207607,3.871491378610368e-238,
p131380,p23440_i0,-0.2516450470639684,0.0,-0.3138425411816168,0.0,
p131382,p23440_i0,-0.304891867117014,0.0,-0.3701585165415035,0.0,
p131390,p23440_i0,-0.2441211479322879,0.0,-0.2896509739429737,0.0,
p131416,p23440_i0,-0.1654941265046364,0.0,-0.1792531998446645,0.0,
p131444,p23440_i0,-0.1004777896130477,4.213174438030478e-89,-0.1181306161112545,9.229459195168224e-84,
p131490,p23440_i0,0.0974038003244018,1.662789845202067e-97,0.1028538207475056,5.683943004353543e-91,
p131528,p23440_i0,-0.1325295230567361,2.778622366630004e-205,-0.146753592678343,1.8408504952242971e-197,
p131534,p23440_i0,-0.1984364378878008,0.0,-0.221208449964772,0.0,
p131538,p23440_i0,-0.1038106099662765,2.3661282530863565e-83,-0.1314346947560503,2.5181057105989046e-67,
p131546,p23440_i0,-0.1058324154499991,2.023984435067613e-120,-0.122655025997904,3.223497646930602e-132,
p131602,p23440_i0,-0.1392326462029654,2.343481820306553e-242,-0.1496870771561998,1.1929570086978911e-239,
p131632,p23440_i0,-0.2073034871690273,0.0,-0.226017715499413,0.0,
p131636,p23440_i0,-0.1517082250661606,7.290616547796882e-283,-0.1623939495283582,7.958120113579199e-273,
p131648,p23440_i0,-0.0695877413582322,3.7850735284810266e-61,-0.0757093551605766,5.177951038561042e-61,
p131670,p23440_i0,-0.3487260627380423,0.0,-0.3916590268067056,0.0,
p131680,p23440_i0,-0.1687583661668405,0.0,-0.1828672145841771,0.0,
p131684,p23440_i0,-0.1575080345771536,0.0,-0.1779306614678067,0.0,
p131768,p23440_i0,0.0346857651735019,3.37942792751041e-14,0.0390128789288359,7.68003053795111e-15,
p131820,p23440_i0,-0.293351648733502,0.0,-0.3553330825314352,0.0,
p131834,p23440_i0,-0.2814587772201922,0.0,-0.3245444017652607,0.0,
p131868,p23440_i0,-0.130937126323787,5.270192492258969e-176,-0.1278704675229592,2.1829127005504683e-136,
p131872,p23440_i0,-0.1219211773481647,5.414638042714251e-186,-0.1332435045156884,1.3212639751563449e-183,
p131874,p23440_i0,-0.0716917698132523,3.506742130759313e-48,-0.0757315910786921,1.630472307982555e-40,
p132030,p23440_i0,-0.3057016130495592,0.0,-0.3565272479117448,0.0,
p132032,p23440_i0,-0.309212961762953,0.0,-0.3311384513999681,0.0,
p130070,p23441_i0,0.0322465565642319,8.081267465068405e-14,0.0338453070548821,1.5623121987289113e-14,
p130340,p23441_i0,0.0292292437573432,1.2074600013729778e-07,0.0445663701815955,4.748292149181373e-13,
p130708,p23441_i0,-0.5724984572489173,0.0,-0.6218712150273225,0.0,
p130718,p23441_i0,-0.5805018845412261,0.0,-0.6571876247161967,0.0,
p130722,p23441_i0,0.0702490903046149,1.3110214351456416e-51,0.0633782054822279,3.744135371580445e-40,
p130770,p23441_i0,-0.1051056961873501,7.554543467377921e-116,-0.108569156027913,3.4751669215906823e-116,
p130774,p23441_i0,0.2252755402288159,0.0,0.2853709423407873,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130820,p23441_i0,-0.1212077137040494,1.8558387864648404e-169,-0.123670773981522,7.679237263103413e-166,
p130826,p23441_i0,-0.1253293967750806,2.0127387714953728e-191,-0.1275816981655368,1.7805012961188228e-186,
p130828,p23441_i0,-0.2967209177622943,0.0,-0.3050686369998234,0.0,
p130846,p23441_i0,-0.1019601311710756,1.572659910173951e-96,-0.0963350919536036,1.4134946576275327e-68,
p131022,p23441_i0,-0.1397516712949114,2.1644821005092303e-198,-0.125527202788716,5.035629444819388e-149,
p131036,p23441_i0,-0.3332072572255524,0.0,-0.5523191812564324,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23441_i0,-0.0455548931091003,1.1001484843018472e-26,-0.0485281335588156,6.802968186402309e-27,
p131056,p23441_i0,-0.5404349983389383,0.0,-0.5817872301991813,0.0,
p131086,p23441_i0,-0.0729350384116335,1.050023870275288e-64,-0.0713768820932803,2.101820585207777e-59,
p131164,p23441_i0,-0.1205919611040073,6.15017561277512e-125,-0.1157666323671989,6.24709821472054e-104,
p131166,p23441_i0,-0.0569593889769895,5.147591835426327e-37,-0.0550400654659369,2.8176742765687004e-33,
p131180,p23441_i0,-0.3071241576246429,0.0,-0.3027431239561131,0.0,
p131182,p23441_i0,-0.1238163782859951,1.4567019787716773e-180,-0.1258389612878465,2.8137577463712684e-177,
p131282,p23441_i0,-0.3041434032138588,0.0,-0.3069316595230019,0.0,
p131304,p23441_i0,-0.8003763406170833,0.0,-0.9230895536990952,0.0,
p131306,p23441_i0,-0.657619114667278,0.0,-0.699317274422134,0.0,
p131310,p23441_i0,-0.2595778845454246,0.0,-0.2769196095810838,0.0,
p131322,p23441_i0,-0.2146998486536921,0.0,-0.219886377747248,0.0,
p131324,p23441_i0,-0.252942636064024,0.0,-0.2483310938482058,0.0,
p131342,p23441_i0,-0.298624395504304,0.0,-0.2948946476834402,0.0,
p131344,p23441_i0,-0.2156746490147996,0.0,-0.218941565634826,0.0,
p131346,p23441_i0,-0.4198734169258998,0.0,-0.4356073333425209,0.0,
p131350,p23441_i0,-0.2524687371679938,0.0,-0.2360646755679687,0.0,
p131354,p23441_i0,-0.4284844179243512,0.0,-0.4216250063115641,0.0,
p131366,p23441_i0,-0.6743367569686289,0.0,-0.7498572563922958,0.0,
p131370,p23441_i0,-0.7257318284001686,0.0,-0.8048340224977006,0.0,
p131374,p23441_i0,-0.3462723406966336,0.0,-0.3639812550620982,0.0,
p131378,p23441_i0,-0.5054662176248197,0.0,-0.5474272522537181,0.0,
p131380,p23441_i0,-0.4510205611385626,0.0,-0.4382342285749193,0.0,
p131382,p23441_i0,-0.391017269802825,0.0,-0.3594542226787607,0.0,
p131390,p23441_i0,-0.3643757865361379,0.0,-0.3618733536356407,0.0,
p131416,p23441_i0,-0.1695853186213078,0.0,-0.170688070783914,0.0,
p131444,p23441_i0,0.1216360794416458,3.236339863637668e-117,0.1498131741064952,1.3533191114662585e-150,
p131490,p23441_i0,-0.3781710660116285,0.0,-0.3838188819535664,0.0,
p131518,p23441_i0,-0.4003681578582402,0.0,-0.4626778005312599,0.0,
p131528,p23441_i0,-0.1262818105994692,1.2590509307577562e-170,-0.1241458054902523,3.627024836433125e-154,
p131534,p23441_i0,-0.1475508315800652,1.6034671979848126e-249,-0.1469167492989571,9.730557312942771e-233,
p131538,p23441_i0,-0.3135075094426311,0.0,-0.23273899144386,1.2829666165852875e-271,
p131546,p23441_i0,-0.2812010145332642,0.0,-0.2789770720650021,0.0,
p131602,p23441_i0,0.0580838565130481,2.2365505703965803e-41,0.0590578307509049,1.1241774955684071e-41,
p131632,p23441_i0,-0.145465088832162,3.1365164786918234e-248,-0.1550426775026884,1.6715438835116352e-244,
p131636,p23441_i0,0.0598126430746116,6.172768052676189e-43,0.0623003472519518,1.311331650538406e-44,
p131670,p23441_i0,0.04609777642151,7.348303981567244e-27,0.0480409121837633,5.946839932141202e-28,
p131680,p23441_i0,-0.0536906833286902,1.1243706395551388e-36,-0.0568991497648168,4.9406963776770666e-39,
p131684,p23441_i0,-0.1397825691804777,4.939245410741964e-237,-0.144962525009118,7.648717355575285e-235,
p131768,p23441_i0,-0.0615610484356212,1.440014443217376e-38,-0.0588451886372658,1.4112932843648494e-33,
p131834,p23441_i0,-0.3681607104481914,0.0,-0.3888875253107862,0.0,
p131868,p23441_i0,0.0742918296373696,4.6322584959581556e-54,0.0658006844217318,1.629610721058255e-39,
p131870,p23441_i0,-0.0552599181473562,1.9262308603388507e-35,-0.0562141652889941,3.2145460580349376e-35,
p131872,p23441_i0,0.0301753113701777,3.904281385528863e-12,0.0341044884631623,1.4057726373424241e-14,
p131874,p23441_i0,0.0443650077760636,4.730290903346237e-18,0.0301604916147718,3.2956332649937923e-08,
p132030,p23441_i0,-0.2442271339356284,0.0,-0.2417323745249658,0.0,
p132032,p23441_i0,-0.1728991641268412,3.1281081771689974e-246,-0.1733694954440343,3.5709072888743164e-228,
p130070,p23442_i0,0.0281687851234617,7.936291053104575e-11,0.0299534156813975,9.238622818876187e-12,
p130340,p23442_i0,-0.0806969958092798,5.001012949651461e-48,-0.0605551212167487,2.8773514413020525e-22,
p130708,p23442_i0,-0.2579998821120628,0.0,-0.2586678659331704,0.0,
p130718,p23442_i0,-0.4263562994843556,0.0,-0.455350253944206,0.0,
p130770,p23442_i0,-0.0594076588379788,1.3115895281749263e-38,-0.0601985855162633,5.176029972622605e-37,
p130774,p23442_i0,-0.0537954745664457,8.724296388652364e-23,-0.0927230526848353,5.681763615043304e-43,
p130820,p23442_i0,-0.1219439978460162,3.5547511771713894e-171,-0.1235401420393858,2.4708029014475543e-166,
p130828,p23442_i0,-0.177208229254959,0.0,-0.1770162597406499,0.0,
p130842,p23442_i0,-0.1012203907610156,1.6964891244810593e-103,-0.0823574396091186,1.9334000092281018e-56,
p130846,p23442_i0,0.0526276490694114,8.298458331207447e-27,0.0652089522988817,9.307097798768602e-32,
p131022,p23442_i0,-0.4433830456770205,0.0,-0.4599312893660398,0.0,
p131036,p23442_i0,-0.3449278057247454,0.0,-0.7142043745620464,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23442_i0,-0.1333278373828021,2.350205165051829e-211,-0.1388158396025063,1.6883016657928014e-209,
p131056,p23442_i0,-0.4144714587220704,0.0,-0.4253638501070251,0.0,
p131086,p23442_i0,-0.0881773118079373,3.89070111096871e-93,-0.0866632430921317,3.721114299057104e-87,
p131126,p23442_i0,0.0230238255655429,1.0170175567010354e-07,0.0229657703714583,1.946458918139443e-07,
p131164,p23442_i0,-0.0984748519251587,2.203435978913149e-83,-0.0814668625324379,1.6250217865623848e-51,
p131166,p23442_i0,-0.0426019721540244,2.494237102693306e-21,-0.0388329008933647,2.692453647835543e-17,
p131180,p23442_i0,-0.1691572651440525,2.6054619477763904e-272,-0.1513468461936739,1.3429605439402307e-203,
p131182,p23442_i0,-0.1029283179489595,1.374262577815438e-124,-0.1034155811481594,6.372460212101271e-121,
p131190,p23442_i0,-0.0638505711945466,6.600951290088035e-39,-0.0695833489400327,4.259667048157132e-43,
p131282,p23442_i0,-0.3295099405621592,0.0,-0.3402944443006133,0.0,
p131304,p23442_i0,-0.6264288071362546,0.0,-0.662148664455415,0.0,
p131306,p23442_i0,-0.5599999490080396,0.0,-0.5688307220267118,0.0,
p131310,p23442_i0,-0.3005109903426447,0.0,-0.3177927079804832,0.0,
p131322,p23442_i0,-0.2946814830819464,0.0,-0.3074228827846683,0.0,
p131324,p23442_i0,-0.2549061915409,0.0,-0.251880791286006,0.0,
p131342,p23442_i0,-0.2802348962950985,0.0,-0.2779165664736712,0.0,
p131344,p23442_i0,-0.1828238276391853,0.0,-0.1815949506774613,0.0,
p131346,p23442_i0,-0.3330466455129588,0.0,-0.3546888571243745,0.0,
p131350,p23442_i0,-0.320445004834949,0.0,-0.3081019434971004,0.0,
p131354,p23442_i0,-0.3810095277808395,0.0,-0.3657023167260853,0.0,
p131366,p23442_i0,-0.5067886943320492,0.0,-0.5396973554788612,0.0,
p131370,p23442_i0,-0.5169810266843835,0.0,-0.5254727201095105,0.0,
p131374,p23442_i0,-0.1728486447568085,0.0,-0.1756935986381247,0.0,
p131378,p23442_i0,-0.2963270701926135,0.0,-0.3053799353125999,0.0,
p131380,p23442_i0,-0.3040991265993275,0.0,-0.2791427541773005,0.0,
p131382,p23442_i0,-0.4309247370273582,0.0,-0.3982990422760328,0.0,
p131390,p23442_i0,-0.2057241826682793,0.0,-0.1926955682120885,0.0,
p131416,p23442_i0,-0.175365944303676,0.0,-0.1765363271444256,0.0,
p131444,p23442_i0,0.0643800860935335,1.038242319027964e-34,0.0967304502960004,6.90022416468706e-60,
p131490,p23442_i0,-0.1884427255456041,0.0,-0.1710889486192612,2.583888421121437e-257,
p131518,p23442_i0,-0.1009224968248216,1.3525344410031339e-98,-0.1102533574636541,6.427264541874696e-93,
p131528,p23442_i0,-0.0984214491954548,5.262994350260929e-106,-0.0950318845396317,1.4606966826016995e-90,
p131534,p23442_i0,-0.1855956229098624,0.0,-0.1864954872068461,0.0,
p131538,p23442_i0,-0.4162572038502969,0.0,-0.339838373993833,0.0,
p131546,p23442_i0,-0.1406667430517394,2.347579293379498e-201,-0.1335171023014895,5.747132420111952e-165,
p131602,p23442_i0,0.0205122186307466,1.987134728364146e-06,0.0213461432271081,1.039516511887437e-06,
p131632,p23442_i0,-0.1404921166989136,3.3150284272865547e-223,-0.1446969324276183,1.4328010137528542e-219,
p131636,p23442_i0,0.1061689308498674,1.0342491525984325e-130,0.111383826248407,8.151162315739298e-138,
p131648,p23442_i0,0.0732232850576152,9.280053695051159e-63,0.0768035568397877,7.854268008548143e-67,
p131670,p23442_i0,0.0477657718514368,1.2962858371016576e-28,0.0487908398808106,4.22107729745632e-29,
p131680,p23442_i0,-0.0562536094574575,2.699912502072586e-40,-0.0595413228328537,2.8714022776585e-42,
p131684,p23442_i0,-0.0398309131532271,9.596194668963502e-21,-0.0406270576333753,1.7413966026830322e-20,
p131768,p23442_i0,-0.0600185760567977,1.234097504207882e-36,-0.0566475414273769,4.6828113043467725e-31,
p131820,p23442_i0,-0.1778672649451689,5.411345578161003e-281,-0.1750594553017238,1.0438001447378163e-246,
p131834,p23442_i0,-0.3125326949839789,0.0,-0.3243011236442374,0.0,
p131868,p23442_i0,0.1312988495460955,4.3496309881063474e-164,0.1368016888498748,2.902604950715493e-162,
p131870,p23442_i0,0.0362725016933773,3.346382416709789e-16,0.0414504394118039,7.849021848045394e-20,
p131872,p23442_i0,0.0783079942808085,3.082380264174252e-72,0.0836189249681761,2.1061005550557897e-79,
p131874,p23442_i0,0.1796484394633943,1.824582163229886e-275,0.1847581423804661,5.981769427032295e-238,
p131900,p23442_i0,0.1281044795944995,1.421719376460378e-165,0.1197548157850222,3.287374082889236e-130,
p132030,p23442_i0,-0.1125223615935363,1.6202605447682162e-132,-0.108004600452321,7.293842552549357e-116,
p132032,p23442_i0,-0.1243966288032527,3.1472630225956112e-127,-0.1138662904214459,5.23876880155351e-101,
p130070,p23443_i0,-0.2495330386686766,0.0,-0.2654484545725138,0.0,
p130340,p23443_i0,-0.1094437977249144,1.0954213635984573e-89,-0.107561954827503,2.4188856265796602e-67,
p130708,p23443_i0,-0.5877287308935728,0.0,-0.6818644478901804,0.0,
p130718,p23443_i0,-0.2291026785246961,0.0,-0.2494024152192989,0.0,
p130722,p23443_i0,-0.2186596427974638,0.0,-0.2392908114894311,0.0,
p130770,p23443_i0,-0.3132871985207111,0.0,-0.3368283010908015,0.0,
p130774,p23443_i0,-0.3982038886613183,0.0,-0.4587656368811116,0.0,
p130820,p23443_i0,-0.2701390644838793,0.0,-0.2891030004530003,0.0,
p130826,p23443_i0,-0.4628605431238203,0.0,-0.5195402361589252,0.0,
p130828,p23443_i0,-0.1936765128517318,0.0,-0.2073691943366588,0.0,
p130842,p23443_i0,-0.0492943798666412,1.9972006356214364e-25,-0.0500794211228794,4.130962480085083e-23,
p130846,p23443_i0,-0.2704358284640379,0.0,-0.3462698832037095,0.0,
p131022,p23443_i0,-0.1362934268452504,1.0933575607628228e-194,-0.1465177104371006,1.2005927814586564e-200,
p131036,p23443_i0,0.2898545627912897,0.0,0.4780326966508477,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23443_i0,-0.2941612922058609,0.0,-0.3278836471947653,0.0,
p131056,p23443_i0,-0.0808196808437834,3.72306917660282e-71,-0.0887364193649933,1.65858783893309e-78,
p131086,p23443_i0,-0.2681579030721908,0.0,-0.2902280716020365,0.0,
p131126,p23443_i0,-0.3855593662631923,0.0,-0.4295207321990523,0.0,
p131164,p23443_i0,-0.1837321308005726,1.1509182882782503e-292,-0.2020599257897345,5.660278986977988e-308,
p131166,p23443_i0,-0.0878221984492683,2.0495812371550502e-87,-0.091586900165179,1.6704034594255041e-87,
p131180,p23443_i0,-0.0747426385094228,9.407898450280699e-57,-0.0814538458165303,4.893953331018754e-59,
p131182,p23443_i0,-0.0477284577627803,4.6757086301461404e-29,-0.0499887270341227,3.3733590758763506e-29,
p131190,p23443_i0,0.0713409062357728,2.369428673337748e-50,0.0797795798541998,2.0155256265320714e-54,
p131282,p23443_i0,-0.1405324878815618,5.203943783418315e-205,-0.1486223597326142,1.0610389238528057e-196,
p131304,p23443_i0,-0.0453295786419847,3.8949344905836996e-19,-0.0584680884251972,1.4883252051174406e-26,
p131306,p23443_i0,-0.117651209088529,3.1334238041817585e-130,-0.1323082497293239,2.5395180989985807e-144,
p131310,p23443_i0,-0.2327392649707633,0.0,-0.2482984914289063,0.0,
p131324,p23443_i0,-0.0481732815929988,4.410028342833882e-27,-0.0523697645229129,6.292820792875602e-29,
p131342,p23443_i0,-0.0367873253087461,6.796857405944668e-16,-0.0409842402502894,2.1391925311233465e-17,
p131344,p23443_i0,-0.0261320791733127,2.691315807433119e-09,-0.0295220530296421,2.0091680816858795e-10,
p131346,p23443_i0,-0.2098160793125342,0.0,-0.2383100125290741,0.0,
p131350,p23443_i0,-0.0963138371991469,4.6437959678208616e-96,-0.1041921859339729,2.07061195471912e-100,
p131354,p23443_i0,-0.3102743435730662,0.0,-0.3453901060901254,0.0,
p131370,p23443_i0,-0.1823380924377793,1.2900728314e-314,-0.2105296586466191,0.0,
p131374,p23443_i0,-0.1843343799759952,0.0,-0.1964206043737043,0.0,
p131378,p23443_i0,-0.2537385511667811,0.0,-0.2758487164444039,0.0,
p131380,p23443_i0,-0.1365733716348588,1.4258327527787364e-169,-0.1609936332274898,2.9975380800415644e-193,
p131382,p23443_i0,-0.1037658798354469,2.9892850010689663e-91,-0.1177997512229869,1.0412058266202753e-96,
p131390,p23443_i0,-0.3166655595609473,0.0,-0.3432649400439613,0.0,
p131416,p23443_i0,-0.1565372873950312,2.9061827763733627e-287,-0.165144684111487,1.0330635758308056e-284,
p131444,p23443_i0,-0.094824075658487,9.381149488993487e-76,-0.1241829555088133,8.128986313760671e-95,
p131490,p23443_i0,-0.3248019433588741,0.0,-0.3698096141373992,0.0,
p131518,p23443_i0,-0.2660561233156799,0.0,-0.3278952785322914,0.0,
p131528,p23443_i0,-0.3355538323030461,0.0,-0.3698867077900855,0.0,
p131534,p23443_i0,-0.2094073169731952,0.0,-0.2240009742043379,0.0,
p131546,p23443_i0,-0.21292126607402,0.0,-0.2362458060216437,0.0,
p131602,p23443_i0,-0.1848840972719852,0.0,-0.1948219008122419,0.0,
p131632,p23443_i0,-0.3381541659975453,0.0,-0.3727720719978227,0.0,
p131636,p23443_i0,-0.2195121245430648,0.0,-0.2313875338961846,0.0,
p131648,p23443_i0,-0.2082656250434446,0.0,-0.2217834413753918,0.0,
p131670,p23443_i0,-0.5820652058145317,0.0,-0.6756997372280052,0.0,
p131680,p23443_i0,-0.3220550616496431,0.0,-0.3420867944149101,0.0,
p131684,p23443_i0,-0.4353547303561803,0.0,-0.5040056368755916,0.0,
p131768,p23443_i0,0.1338636675885905,7.226567706325175e-180,0.1392792664975886,3.2399756422385415e-175,
p131820,p23443_i0,-0.3017551843881518,0.0,-0.3570057419944975,0.0,
p131834,p23443_i0,-0.4965336142732697,0.0,-0.576793881907539,0.0,
p131868,p23443_i0,-0.1982189546079454,0.0,-0.2051531765679501,0.0,
p131870,p23443_i0,-0.1323057246590383,7.18152781913128e-200,-0.13844992438432,3.4525507733675293e-199,
p131872,p23443_i0,-0.1905097705448782,0.0,-0.2010704235242813,0.0,
p131874,p23443_i0,-0.2185031808993029,0.0,-0.2409089764169458,0.0,
p131900,p23443_i0,-0.1356507079320265,2.2989274217442906e-188,-0.139475634072982,5.08734268559534e-176,
p131972,p23443_i0,0.0730495295998617,2.6886967617657386e-49,0.0818032914964993,3.350428496988061e-48,
p132030,p23443_i0,-0.4531089840332307,0.0,-0.5256199836695183,0.0,
p132032,p23443_i0,-0.3008745135587908,0.0,-0.3242829136125818,0.0,
p130070,p23444_i0,-0.0778126260903267,1.8520714135243337e-74,-0.0806843706249322,1.5178830460763212e-72,
p130708,p23444_i0,-0.1635113451628841,1.922429867578248e-303,-0.1663825064887041,2.1014083721183043e-281,
p130718,p23444_i0,-0.3317936433481616,0.0,-0.3737952262933042,0.0,
p130722,p23444_i0,-0.052843996693713,1.900302255929825e-31,-0.0616172397814146,2.2760251350957543e-36,
p130770,p23444_i0,-0.2055418970945259,0.0,-0.2165622274338954,0.0,
p130774,p23444_i0,-0.2518024201655428,0.0,-0.3191352018742949,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130820,p23444_i0,-0.1456104868940943,4.859689727537402e-251,-0.1535019590076352,2.771810753314685e-245,
p130826,p23444_i0,-0.2238975169626449,0.0,-0.2392845170968711,0.0,
p130828,p23444_i0,-0.1619661109276487,9.582098218684135e-291,-0.1705706309677093,4.646645545456154e-281,
p130842,p23444_i0,-0.1672707664756698,2.2025533291957639e-287,-0.1693118776506429,1.6120503799680922e-225,
p131022,p23444_i0,-0.4656971824401209,0.0,-0.4998315724030783,0.0,
p131036,p23444_i0,0.1950116427840671,8.315611603341594e-237,0.2725826319080741,4.375962472517372e-121,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23444_i0,-0.2362617970048854,0.0,-0.2549441098338112,0.0,
